Емкость T 10000 литров;69 000,00 ;https://www.samara.ekopromgroup.ru/cat/vse-emkosti/tanks_1143.html;<table class="table table-striped"><tr><th width='50%'>Объем, л</th><td>10000</a></td></tr><tr><th>ВxD, мм</th><td>2625x2305</td></tr><tr><th>D горловины, мм</th><td>550</td></tr><tr><th>Форма</th><td>Цилиндрическая</a></td></tr><tr><th>Тип эксплуатации</th><td>Наземная эксплуатация</a></td></tr><tr><th>Температурный режим эксплуатации</th><td>-30°C до +60°C</td></tr><tr><th>Материал изготовления</th><td>Полиэтилен</td></tr></table>;emkost_ekoprom_T_10000.jpg|||T_10000_chertezh.jpg
Емкость T 10000 литров;69 000,00 ;https://www.samara.ekopromgroup.ru/cat/vse-emkosti/tanks_1143.html;<table class="table table-striped"><tr><th width='50%'>Объем, л</th><td>10000</a></td></tr><tr><th>ВxD, мм</th><td>2625x2305</td></tr><tr><th>D горловины, мм</th><td>550</td></tr><tr><th>Форма</th><td>Цилиндрическая</a></td></tr><tr><th>Тип эксплуатации</th><td>Наземная эксплуатация</a></td></tr><tr><th>Температурный режим эксплуатации</th><td>-30°C до +60°C</td></tr><tr><th>Материал изготовления</th><td>Полиэтилен</td></tr></table>;emkost_ekoprom_T_10000.jpg|||T_10000_chertezh.jpg
Емкость КАС 10000 литров T;97 900,00 ;https://www.samara.ekopromgroup.ru/cat/vse-emkosti/tanks_1227.html;<table class="table table-striped"><tr><th width='50%'>Объем, л</th><td>10000</a></td></tr><tr><th>ВxD, мм</th><td>2625x2305</td></tr><tr><th>D горловины, мм</th><td>550</td></tr><tr><th>Форма</th><td>Цилиндрическая</a></td></tr><tr><th>Тип эксплуатации</th><td>Наземная эксплуатация</a></td></tr><tr><th>Температурный режим эксплуатации</th><td>-30°C до +60°C</td></tr><tr><th>Материал изготовления</th><td>Полиэтилен</td></tr></table>;emkost_ekoprom_T_10000_red.jpg|||TR_1000_chertezh.jpg
Емкость КАС 10000 литров T;97 900,00 ;https://www.samara.ekopromgroup.ru/cat/vse-emkosti/tanks_1227.html;<table class="table table-striped"><tr><th width='50%'>Объем, л</th><td>10000</a></td></tr><tr><th>ВxD, мм</th><td>2625x2305</td></tr><tr><th>D горловины, мм</th><td>550</td></tr><tr><th>Форма</th><td>Цилиндрическая</a></td></tr><tr><th>Тип эксплуатации</th><td>Наземная эксплуатация</a></td></tr><tr><th>Температурный режим эксплуатации</th><td>-30°C до +60°C</td></tr><tr><th>Материал изготовления</th><td>Полиэтилен</td></tr></table>;emkost_ekoprom_T_10000_red.jpg|||TR_1000_chertezh.jpg
Емкость TR 3000 литров;23 900,00 ;https://www.samara.ekopromgroup.ru/cat/vse-emkosti/tanks_1299.html;<table class="table table-striped"><tr><th width='50%'>Объем, л</th><td>3000</a></td></tr><tr><th>ВxD, мм</th><td>1600x1700</td></tr><tr><th>D горловины, мм</th><td>400</td></tr><tr><th>Форма</th><td>Цилиндрическая</a></td></tr><tr><th>Тип эксплуатации</th><td>Наземная эксплуатация</a></td></tr><tr><th>Температурный режим эксплуатации</th><td>-30°C до +60°C</td></tr><tr><th>Материал изготовления</th><td>Полиэтилен</td></tr></table>;emkost_ekoprom_TR_3000.jpg|||ekoprom_TR_transport_3_0.jpg|||TR_3000_chertezh.jpg
Емкость TR 3000 литров;23 900,00 ;https://www.samara.ekopromgroup.ru/cat/vse-emkosti/tanks_1299.html;<table class="table table-striped"><tr><th width='50%'>Объем, л</th><td>3000</a></td></tr><tr><th>ВxD, мм</th><td>1600x1700</td></tr><tr><th>D горловины, мм</th><td>400</td></tr><tr><th>Форма</th><td>Цилиндрическая</a></td></tr><tr><th>Тип эксплуатации</th><td>Наземная эксплуатация</a></td></tr><tr><th>Температурный режим эксплуатации</th><td>-30°C до +60°C</td></tr><tr><th>Материал изготовления</th><td>Полиэтилен</td></tr></table>;emkost_ekoprom_TR_3000.jpg|||ekoprom_TR_transport_3_0.jpg|||TR_3000_chertezh.jpg
Емкость TR 4500 литров;34 000,00 ;https://www.samara.ekopromgroup.ru/cat/vse-emkosti/tanks_1323.html;<table class="table table-striped"><tr><th width='50%'>Объем, л</th><td>4500</a></td></tr><tr><th>ВxD, мм</th><td>1725x2000</td></tr><tr><th>D горловины, мм</th><td>400</td></tr><tr><th>Форма</th><td>Цилиндрическая</a></td></tr><tr><th>Тип эксплуатации</th><td>Наземная эксплуатация</a></td></tr><tr><th>Температурный режим эксплуатации</th><td>-30°C до +60°C</td></tr><tr><th>Материал изготовления</th><td>Полиэтилен</td></tr></table>;emkost_ekoprom_TR_4500.jpg|||ekoprom_TR_transport_3.jpg|||emkost_ekoprom_TR_4500_chertezh.jpg
Емкость TR 4500 литров;34 000,00 ;https://www.samara.ekopromgroup.ru/cat/vse-emkosti/tanks_1323.html;<table class="table table-striped"><tr><th width='50%'>Объем, л</th><td>4500</a></td></tr><tr><th>ВxD, мм</th><td>1725x2000</td></tr><tr><th>D горловины, мм</th><td>400</td></tr><tr><th>Форма</th><td>Цилиндрическая</a></td></tr><tr><th>Тип эксплуатации</th><td>Наземная эксплуатация</a></td></tr><tr><th>Температурный режим эксплуатации</th><td>-30°C до +60°C</td></tr><tr><th>Материал изготовления</th><td>Полиэтилен</td></tr></table>;emkost_ekoprom_TR_4500.jpg|||ekoprom_TR_transport_3.jpg|||emkost_ekoprom_TR_4500_chertezh.jpg
Емкость TR 5000 литров;35 800,00 ;https://www.samara.ekopromgroup.ru/cat/vse-emkosti/tanks_1261.html;<table class="table table-striped"><tr><th width='50%'>Объем, л</th><td>5000</a></td></tr><tr><th>ВxD, мм</th><td>1880x2000</td></tr><tr><th>D горловины, мм</th><td>400</td></tr><tr><th>Форма</th><td>Цилиндрическая</a></td></tr><tr><th>Тип эксплуатации</th><td>Наземная эксплуатация</a></td></tr><tr><th>Температурный режим эксплуатации</th><td>-30°C до +60°C</td></tr><tr><th>Материал изготовления</th><td>Полиэтилен</td></tr></table>;emkost_ekoprom_TR_5000.jpg|||ekoprom_TR_transport_3_2.jpg|||TR_5000_chertezh.jpg
Емкость TR 5000 литров;35 800,00 ;https://www.samara.ekopromgroup.ru/cat/vse-emkosti/tanks_1261.html;<table class="table table-striped"><tr><th width='50%'>Объем, л</th><td>5000</a></td></tr><tr><th>ВxD, мм</th><td>1880x2000</td></tr><tr><th>D горловины, мм</th><td>400</td></tr><tr><th>Форма</th><td>Цилиндрическая</a></td></tr><tr><th>Тип эксплуатации</th><td>Наземная эксплуатация</a></td></tr><tr><th>Температурный режим эксплуатации</th><td>-30°C до +60°C</td></tr><tr><th>Материал изготовления</th><td>Полиэтилен</td></tr></table>;emkost_ekoprom_TR_5000.jpg|||ekoprom_TR_transport_3_2.jpg|||TR_5000_chertezh.jpg
